url,name,region,length,elevation,hp,currentrating,ratingcount,features,excerpt
https://www.wta.org/go-hiking/hikes/blue-lake,Blue Lake,North Cascades -- North Cascades Highway - Hwy 20,"4.4 miles, roundtrip",1050,6254.0,4.39,"
                      (46 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs allowed on leash', 'Good for kids', 'Lakes', 'Fall foliage']","
            At 6254 feet, Blue Lake sits quietly a little over two trail miles from Highway 20. With towering granite peaks, forests, meadows, wildflowers, and of course the beautiful mountain lake surrounded by granite that reaches for the sky, this short hike is easily a classic and should be on your must-hike list. With only 1050 feet of elevation gain this hike is doable for almost everyone. If you’re driving over Highway 20 and don’t have all day, stop for this mountain gem.
        "
https://www.wta.org/go-hiking/hikes/catherine-creek-the-labyrinth,Coyote Wall - The Labyrinth Loop,Southwest Washington -- Columbia River Gorge - WA,"7.7 miles, roundtrip",1200,1250.0,4.00,"
                      (2 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Rivers', 'Waterfalls']","
            This year-round hike offers great views of the Columbia River Gorge along with enchanting stands of oak, cascading waterfalls, dramatic basalt outcroppings, and profuse wildflowers in the spring. Often sunny here while raining in Vancouver, it is a great place to hike while waiting for snow to melt at higher elevations. 
        "
https://www.wta.org/go-hiking/hikes/dog-mountain,Dog Mountain,Southwest Washington -- Columbia River Gorge - WA,"6.0 miles, roundtrip",2800,2948.0,4.31,"
                      (29 votes)
                    ","['Wildflowers/Meadows', 'Dogs allowed on leash', 'Summits', 'Rivers']","
            The stunning views and unparalleled springtime flowers make this one of the most popular hikes in the Gorge. On a good day, you can get a bird’s eye view of Mount Hood and the Columbia River. In the spring the top is carpeted with vibrant yellow balsam root. Although the trail is steep and sometimes crowded, this hike is unquestionably worth the effort.
        "
https://www.wta.org/go-hiking/hikes/angels-rest,Angel's Rest,Southwest Washington -- Columbia River Gorge - OR,"4.8 miles, roundtrip",1500,1600.0,4.50,"
                      (2 votes)
                    ","['Wildflowers/Meadows', 'Rivers']","
            Hike a short, moderately steep trail to Angel's Rest, an exposed bluff with stunning views into the Columbia River Gorge. You'll be able to see the river glittering below your feet at the overlook, which seems close enough for a quick dip, but be careful, it's a long fall from the balcony.
        "
https://www.wta.org/go-hiking/hikes/comet-falls,Comet Falls,Mount Rainier Area -- SW - Longmire/Paradise,"3.8 miles, roundtrip",1250,4875.0,4.18,"
                      (33 votes)
                    ","['Dogs not allowed', 'Rivers', 'Waterfalls']","
            Follow a tumbling, churning, whitewater creek upstream as it thunders through a narrow gorge of glacier-polished rock on your way to a waterfall that drops 301 feet in a single plunge.  Admire numerous small waterfalls and cascades and two significant ones, all in less than two miles. This is the Comet Falls trail.
        "
https://www.wta.org/go-hiking/hikes/lewis-river-falls,Lewis River Falls,Southwest Washington -- Lewis River Region,"8.8 miles, roundtrip",450,1300.0,4.31,"
                      (13 votes)
                    ","['Dogs allowed on leash', 'Good for kids', 'Rivers']","
            Step into the moss-cloaked forest of the Lewis River, where giant cedars, nurse logs, ancient stumps and rushing water abound.
        "
https://www.wta.org/go-hiking/hikes/steamboat-rock,Steamboat Rock,Central Washington -- Grand Coulee,"6.0 miles, roundtrip",650,2250.0,4.27,"
                      (22 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Good for kids']","
            Jutting 800 feet out of Banks Lake in Washington’s majestic coulee country, Steamboat Rock is the crown jewel of this area. The basalt butte has a rich history; first used by native people many years ago, and during the ice age, the Great Missoula Floods carved the canyons here, while the rock stood as an island in the raging river. Now, Steamboat Rock lies high and dry, offering excellent 360-degree panoramas of the landscape surrounding it. 
        "
https://www.wta.org/go-hiking/hikes/upper-lena-lake,Upper Lena Lake,Olympic Peninsula -- Hood Canal,"14.0 miles, roundtrip",3900,4600.0,4.26,"
                      (27 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs not allowed', 'Established campsites', 'Waterfalls', 'Old growth', 'Lakes']","
            The trail to Lena Lake is a pretty, and popular, weekend destination. But hearty hikers and backpackers who venture to Upper Lena Lake will leave the crowds behind and experience a little bit of nirvana.
        "
https://www.wta.org/go-hiking/hikes/marmot-pass-upper-big-quilcene,Marmot Pass,Olympic Peninsula -- Hood Canal,"11.5 miles, roundtrip",3489,6000.0,4.41,"
                      (58 votes)
                    ","['Ridges/passes', 'Wildlife', 'Rivers', 'Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Waterfalls', 'Old growth', 'Good for kids']","
            Marmot Pass offers great views and a gentle hike through old-growth forest as well as high meadows. It is a great day hike, but also offers a great starting place for a variety of overnight options. 
        "
https://www.wta.org/go-hiking/hikes/loowit,Loowit Trail,South Cascades -- Mount St. Helens,"32.0 miles, roundtrip",6000,4800.0,3.83,"
                      (18 votes)
                    ","['Wildflowers/Meadows', 'Ridges/passes', 'Established campsites', 'Mountain views', 'Dogs not allowed', 'Waterfalls', 'Rivers']","
            Ready for a stunning long hike through the otherwordly landscape of Mount St. Helens?  The Loowit Trail reveals the volcano and the blast zone in all its raw glory.
        "
https://www.wta.org/go-hiking/hikes/hoh-river-blue-glacier,Hoh River Trail to Blue Glacier,Olympic Peninsula -- Pacific Coast,"37.0 miles, roundtrip",3700,4300.0,5.00,"
                      (7 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs not allowed', 'Waterfalls', 'Old growth', 'Lakes', 'Rivers']","
            Hike the Hoh River to the Blue Glacier through lush rainforest. Pass spectacular old-growth dripping with moss, nurse logs providing nourishment to full grown trees and end with a panorama including the the aptly named Blue Glacier and Mount Olympus. The bio-diversity on this hike is seldom seen on such an accessible backpacking trip. Just be sure to check in with the ranger station before overnighting -- while there are lots of campsites, it's a popular place, and you'll need to reserve in advance.
        "
https://www.wta.org/go-hiking/hikes/spray-park-ipsut-pass-loop,Spray Park Loop,Mount Rainier Area -- NW - Carbon River/Mowich,"16.0 miles, roundtrip",5100,6375.0,4.67,"
                      (6 votes)
                    ","['Wildflowers/Meadows', 'Ridges/passes', 'Established campsites', 'Mountain views', 'Dogs not allowed', 'Waterfalls', 'Lakes', 'Fall foliage']","
            Considered one of the best loop hikes in Mount Rainier National Park, the trail through the alpine meadows of Spray and Seattle Parks blazes with a bounty of seasonal wildflowers. Throw in an ample serving of glassy tarns, a couple of wispy waterfalls, an optional side trip to Carbon Glacier and a forested stroll up Ipsut Creek, and you have a photographer’s dreamland.
        "
https://www.wta.org/go-hiking/hikes/granite-creek-road-trail,Granite Creek Trail to Granite Lakes,Snoqualmie Region -- North Bend Area,"8.8 miles, roundtrip",2270,3070.0,3.81,"
                      (21 votes)
                    ","['Mountain views', 'Wildlife', 'Waterfalls', 'Old growth', 'Dogs allowed on leash', 'Fall foliage', 'Rivers']","
            Granite Creek courses through the gorge between Mailbox Peak and Russian Butte. Ascend through the creek’s ravine, immersed in mountain rainforest, alongside whitewater rapids, waterfalls, wildflowers, and mushrooms, while you take in majestic views of the mountains of the Middle Fork valley. Seasonal treats include berries and fall colors.
        "
https://www.wta.org/go-hiking/hikes/bullitt-fireplace,Bullitt Fireplace Trail,Issaquah Alps -- Squak Mountain,"4.0 miles, roundtrip",1100,1830.0,2.50,"
                      (8 votes)
                    ","['Dogs allowed on leash', 'Old growth', 'Good for kids', 'Wildlife', 'Fall foliage']","
            Hike a two-mile forest trail on the north side of Squak Mountain to reach the site of a former cabin owned by the Bullitt family. Only the massive fireplace and the foundation remain today. Optionally, extend your hike to Central Peak, the highest point on Squak Mountain (no view,) and make it an interesting loop by returning via the Old Griz and East Side Trails.
        "
https://www.wta.org/go-hiking/hikes/annette-lake,Annette Lake,Snoqualmie Region -- Snoqualmie Pass,"7.5 miles, roundtrip",1800,3600.0,3.78,"
                      (156 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Waterfalls', 'Old growth', 'Lakes', 'Rivers']","
            Waterfalls, wildflowers, sheltering forests, mountain views and an alpine lake are offered on this well-maintained trail. At the lake, enjoy the sights and relax for a while. If you backpacked in, stay at the campsites for a sunrise and sunset on the lake.
        "
https://www.wta.org/go-hiking/hikes/flapjack-lakes,North Fork Skokomish River and Flapjack Lakes,Olympic Peninsula -- Hood Canal,"15.4 miles, roundtrip",3050,3850.0,4.00,"
                      (15 votes)
                    ","['Dogs not allowed', 'Lakes', 'Established campsites', 'Rivers']","
            Your choice: An easy all-day hike along a roaring wild waterway embraced by coniferous giants, or a very long all-day hike to a pair of subalpine lakes in the shadow of the jagged Sawtooth Ridge. Neither hike is particularly difficult, but both are long. Even so, expect company. The North Fork Skokomish River valley has been attracting legions of hikers ever since Lt. Joseph P. O’Neil and his boys passed this way shortly after Washington statehood.
        "
https://www.wta.org/go-hiking/hikes/mount-ellinor,Mount Ellinor,Olympic Peninsula -- Hood Canal,"6.2 miles, roundtrip",3300,5944.0,4.51,"
                      (86 votes)
                    ","['Wildflowers/Meadows', 'Ridges/passes', 'Wildlife', 'Mountain views', 'Old growth', 'Summits', 'Dogs allowed on leash', 'Fall foliage']","
            Mount Ellinor is the southern-most prominence on the eastern front of the Olympics. This makes its peak easy to point out to your friends when you say, ”I was up there.” Mount Ellinor also gives you two trailheads to choose from. The lower trailhead at 2,600 feet welcomes you to the ascent with an easy grade at the outset. The route from the upper trailhead at 3,500 feet starts out with a nearly immediate upward jolt. The trails merge well before the summit and continue upward at a character-building grade. 
        "
https://www.wta.org/go-hiking/hikes/maple-pass,Heather - Maple Pass Loop,North Cascades -- North Cascades Highway - Hwy 20,"7.2 miles, roundtrip",2000,6650.0,4.80,"
                      (82 votes)
                    ","['Wildflowers/Meadows', 'Ridges/passes', 'Wildlife', 'Mountain views', 'Old growth', 'Lakes', 'Fall foliage']","
            If ever there was a hike to satisfy all a hiker's desires, this one comes as close as any. A loop hike with many fabulous changing faces throughout the seasons, Heather-Maple Pass features ridgelines blanketed in wildflowers in summer, lakes ringed with golden larches in fall, and before the highway closes for the season, a dramatic place to experience early winter’s snows.
        "
https://www.wta.org/go-hiking/hikes/margarets-way,Margaret's Way,Issaquah Alps -- Squak Mountain,"6.5 miles, roundtrip",1500,1730.0,3.80,"
                      (41 votes)
                    ","['Mountain views', 'Old growth', 'Dogs allowed on leash', 'Fall foliage']","
            If nature excites you, there's plenty here to be excited about. Cool forest, trickling creeks in deep ravines, and a beautiful new trail built by WTA volunteers await you here.
        "
https://www.wta.org/go-hiking/hikes/reflection-lakes,Narada Falls to Reflection Lakes,Mount Rainier Area -- SW - Longmire/Paradise,"5.0 miles, roundtrip",1150,5400.0,3.36,"
                      (14 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs not allowed', 'Waterfalls', 'Old growth', 'Good for kids', 'Lakes', 'Rivers']","
            Hiking the trail between the Narada Falls viewpoint and Reflection Lakes is pleasant enough. But you can extend the route into a loop featuring an unobstructed view of the Tatoosh Range from a rocky bluff, and an up-close experience of the awe-inspiring whitewater cascades of the Paradise River.
        "
https://www.wta.org/go-hiking/hikes/skyline,Skyline Trail Loop,Mount Rainier Area -- SW - Longmire/Paradise,"5.5 miles, roundtrip",1450,6800.0,4.56,"
                      (50 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Waterfalls', 'Dogs not allowed', 'Rivers']","
            The Skyline Trail is the main route for hiking out of Paradise, Mount Rainier’s south side hub and most popular destination, providing visitors a unique opportunity to experience the breathtaking beauty of Washington’s grandest mountain. Even before the historic Paradise Inn was constructed in 1916, the Paradise valley has long been one of the state’s most beloved hiking destinations because of its southern exposure, giving it a longer season than its north side counterpart, Sunrise. In peak season (July and August) your trip along the Skyline Trail will be filled with views of cascading waterfalls, mighty glaciers and subalpine meadows brimming with colorful splashes of lupines, mountain heather, scarlet paintbrush, cascade asters and bistort.
        "
https://www.wta.org/go-hiking/hikes/living-legacy-interpretive-trail,Living Legacy Interpretive Trail,Olympic Peninsula -- Hood Canal,"1.5 miles, roundtrip",125,,2.75,"
                      (4 votes)
                    ","['Dogs allowed on leash', 'Good for kids', 'Fall foliage', 'Established campsites', 'Rivers']","
            Visitors to the Hamma Hamma Campground will attest to the delightful Living Legacy Interpretive Trail. The 1.5 mile trail tells the story of the Civilian Conservation Corps through interpretive signs and photographs along the way. 

        "
https://www.wta.org/go-hiking/hikes/sahale-arm,Cascade Pass and Sahale Arm,North Cascades -- North Cascades Highway - Hwy 20,"12.0 miles, roundtrip",4000,7570.0,4.31,"
                      (52 votes)
                    ","['Ridges/passes', 'Wildlife', 'Dogs not allowed', 'Lakes', 'Wildflowers/Meadows', 'Mountain views', 'Established campsites', 'Waterfalls', 'Old growth', 'Fall foliage']","
            In Sahale Arm, the forces of nature have conspired to create an improbably gentle, gorgeous landscape. A scenic trail ambles peacefully through rolling alpine meadows blanketing the broad shoulder of Sahale Mountain. This park-like setting is made all the more spectacular by contrast with the dramatic mountainous terrain that stretches off in every direction near and far. Simply put, this is one of the most beautiful hikes in all of Washington. 
        "
https://www.wta.org/go-hiking/hikes/blanca-lake,Blanca Lake,Central Cascades -- Stevens Pass - West,"7.5 miles, roundtrip",3300,4600.0,4.43,"
                      (122 votes)
                    ","['Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Waterfalls', 'Old growth', 'Summits', 'Lakes']","
            Visit one of the most striking lakes in the Henry M. Jackson wilderness. The vibrant blue of the glacier-fed lake provides the perfect rest stop for hikers who have braved the thirty-odd, steep switchbacks that lead to the lake.
        "
https://www.wta.org/go-hiking/hikes/beacon-rock,Beacon Rock State Park - Beacon Rock,Southwest Washington -- Columbia River Gorge - WA,"2.0 miles, roundtrip",600,848.0,3.07,"
                      (14 votes)
                    ",['Rivers'],"
            Beacon Rock's native name is ""Che-Che-op-tin,"" which translates to ""the navel of the world."" Native Americans weren't far off in their comparison, since the 848-foot basalt column once formed the core, or belly, of an ancient volcano. 

        "
https://www.wta.org/go-hiking/hikes/little-mashel-falls,Little Mashel Falls - Pack Forest,Puget Sound and Islands -- Seattle-Tacoma Area,"5.0 miles, roundtrip",500,1100.0,3.96,"
                      (23 votes)
                    ","['Old growth', 'Rivers', 'Wildlife', 'Waterfalls']","
            Three waterfalls, multiple viewing areas, and two different trailheads provide great choices for an excursion to Little Mashel Falls. The tallest waterfall plunges over 90 feet.
        "
https://www.wta.org/go-hiking/hikes/high-rock,High Rock,South Cascades -- White Pass/Cowlitz River Valley,"3.2 miles, roundtrip",1365,5685.0,4.35,"
                      (37 votes)
                    ","['Mountain views', 'Summits']","
            Topping out at 5685 feet, High Rock is dramatically higher than its surroundings. On a clear day, the exposed summit provides outstanding views all around and down.  The trail is moderately steep but short, following Sawtooth Ridge 1.6 miles to the summit, where a fire lookout cabin clings to the top.
        "
https://www.wta.org/go-hiking/hikes/tieton-river-nature-trail,Tieton River Nature Trail,Central Washington -- Yakima,"6.75 miles, roundtrip",300,600.0,3.75,"
                      (8 votes)
                    ","['Wildflowers/Meadows', 'Wildlife', 'Good for kids', 'Dogs allowed on leash', 'Rivers']","
            This short hike is an excellent option during a visit to the Naches area in the spring and summertime. You'll enjoy a ramble along a river, impressive geologic formations, and relative solitude, though the area is open to mountain bikers and popular with rock climbers and birders.
        "
https://www.wta.org/go-hiking/hikes/bear-canyon,Bear Canyon,Central Washington -- Yakima,"6.4 miles, roundtrip",1130,3200.0,3.17,"
                      (6 votes)
                    ","['Wildlife', 'Rivers', 'Wildflowers/Meadows', 'Dogs allowed on leash', 'Fall foliage']","
            Follow a stream between steep sided basalt cliffs up a shady canyon in the transition zone between the Cascade Mountains and the dry shrub-steppe grasslands of eastern Washington.
        "
https://www.wta.org/go-hiking/hikes/blue-lake,Blue Lake,North Cascades -- North Cascades Highway - Hwy 20,"4.4 miles, roundtrip",1050,6254.0,4.39,"
                      (46 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs allowed on leash', 'Good for kids', 'Lakes', 'Fall foliage']","
            At 6254 feet, Blue Lake sits quietly a little over two trail miles from Highway 20. With towering granite peaks, forests, meadows, wildflowers, and of course the beautiful mountain lake surrounded by granite that reaches for the sky, this short hike is easily a classic and should be on your must-hike list. With only 1050 feet of elevation gain this hike is doable for almost everyone. If you’re driving over Highway 20 and don’t have all day, stop for this mountain gem.
        "
https://www.wta.org/go-hiking/hikes/catherine-creek-the-labyrinth,Coyote Wall - The Labyrinth Loop,Southwest Washington -- Columbia River Gorge - WA,"7.7 miles, roundtrip",1200,1250.0,4.00,"
                      (2 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Rivers', 'Waterfalls']","
            This year-round hike offers great views of the Columbia River Gorge along with enchanting stands of oak, cascading waterfalls, dramatic basalt outcroppings, and profuse wildflowers in the spring. Often sunny here while raining in Vancouver, it is a great place to hike while waiting for snow to melt at higher elevations. 
        "
https://www.wta.org/go-hiking/hikes/dog-mountain,Dog Mountain,Southwest Washington -- Columbia River Gorge - WA,"6.0 miles, roundtrip",2800,2948.0,4.31,"
                      (29 votes)
                    ","['Wildflowers/Meadows', 'Dogs allowed on leash', 'Summits', 'Rivers']","
            The stunning views and unparalleled springtime flowers make this one of the most popular hikes in the Gorge. On a good day, you can get a bird’s eye view of Mount Hood and the Columbia River. In the spring the top is carpeted with vibrant yellow balsam root. Although the trail is steep and sometimes crowded, this hike is unquestionably worth the effort.
        "
https://www.wta.org/go-hiking/hikes/angels-rest,Angel's Rest,Southwest Washington -- Columbia River Gorge - OR,"4.8 miles, roundtrip",1500,1600.0,4.50,"
                      (2 votes)
                    ","['Wildflowers/Meadows', 'Rivers']","
            Hike a short, moderately steep trail to Angel's Rest, an exposed bluff with stunning views into the Columbia River Gorge. You'll be able to see the river glittering below your feet at the overlook, which seems close enough for a quick dip, but be careful, it's a long fall from the balcony.
        "
https://www.wta.org/go-hiking/hikes/comet-falls,Comet Falls,Mount Rainier Area -- SW - Longmire/Paradise,"3.8 miles, roundtrip",1250,4875.0,4.18,"
                      (33 votes)
                    ","['Dogs not allowed', 'Rivers', 'Waterfalls']","
            Follow a tumbling, churning, whitewater creek upstream as it thunders through a narrow gorge of glacier-polished rock on your way to a waterfall that drops 301 feet in a single plunge.  Admire numerous small waterfalls and cascades and two significant ones, all in less than two miles. This is the Comet Falls trail.
        "
https://www.wta.org/go-hiking/hikes/lewis-river-falls,Lewis River Falls,Southwest Washington -- Lewis River Region,"8.8 miles, roundtrip",450,1300.0,4.31,"
                      (13 votes)
                    ","['Dogs allowed on leash', 'Good for kids', 'Rivers']","
            Step into the moss-cloaked forest of the Lewis River, where giant cedars, nurse logs, ancient stumps and rushing water abound.
        "
https://www.wta.org/go-hiking/hikes/steamboat-rock,Steamboat Rock,Central Washington -- Grand Coulee,"6.0 miles, roundtrip",650,2250.0,4.27,"
                      (22 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Good for kids']","
            Jutting 800 feet out of Banks Lake in Washington’s majestic coulee country, Steamboat Rock is the crown jewel of this area. The basalt butte has a rich history; first used by native people many years ago, and during the ice age, the Great Missoula Floods carved the canyons here, while the rock stood as an island in the raging river. Now, Steamboat Rock lies high and dry, offering excellent 360-degree panoramas of the landscape surrounding it. 
        "
https://www.wta.org/go-hiking/hikes/upper-lena-lake,Upper Lena Lake,Olympic Peninsula -- Hood Canal,"14.0 miles, roundtrip",3900,4600.0,4.26,"
                      (27 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs not allowed', 'Established campsites', 'Waterfalls', 'Old growth', 'Lakes']","
            The trail to Lena Lake is a pretty, and popular, weekend destination. But hearty hikers and backpackers who venture to Upper Lena Lake will leave the crowds behind and experience a little bit of nirvana.
        "
https://www.wta.org/go-hiking/hikes/marmot-pass-upper-big-quilcene,Marmot Pass,Olympic Peninsula -- Hood Canal,"11.5 miles, roundtrip",3489,6000.0,4.41,"
                      (58 votes)
                    ","['Ridges/passes', 'Wildlife', 'Rivers', 'Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Waterfalls', 'Old growth', 'Good for kids']","
            Marmot Pass offers great views and a gentle hike through old-growth forest as well as high meadows. It is a great day hike, but also offers a great starting place for a variety of overnight options. 
        "
https://www.wta.org/go-hiking/hikes/loowit,Loowit Trail,South Cascades -- Mount St. Helens,"32.0 miles, roundtrip",6000,4800.0,3.83,"
                      (18 votes)
                    ","['Wildflowers/Meadows', 'Ridges/passes', 'Established campsites', 'Mountain views', 'Dogs not allowed', 'Waterfalls', 'Rivers']","
            Ready for a stunning long hike through the otherwordly landscape of Mount St. Helens?  The Loowit Trail reveals the volcano and the blast zone in all its raw glory.
        "
https://www.wta.org/go-hiking/hikes/hoh-river-blue-glacier,Hoh River Trail to Blue Glacier,Olympic Peninsula -- Pacific Coast,"37.0 miles, roundtrip",3700,4300.0,5.00,"
                      (7 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs not allowed', 'Waterfalls', 'Old growth', 'Lakes', 'Rivers']","
            Hike the Hoh River to the Blue Glacier through lush rainforest. Pass spectacular old-growth dripping with moss, nurse logs providing nourishment to full grown trees and end with a panorama including the the aptly named Blue Glacier and Mount Olympus. The bio-diversity on this hike is seldom seen on such an accessible backpacking trip. Just be sure to check in with the ranger station before overnighting -- while there are lots of campsites, it's a popular place, and you'll need to reserve in advance.
        "
https://www.wta.org/go-hiking/hikes/spray-park-ipsut-pass-loop,Spray Park Loop,Mount Rainier Area -- NW - Carbon River/Mowich,"16.0 miles, roundtrip",5100,6375.0,4.67,"
                      (6 votes)
                    ","['Wildflowers/Meadows', 'Ridges/passes', 'Established campsites', 'Mountain views', 'Dogs not allowed', 'Waterfalls', 'Lakes', 'Fall foliage']","
            Considered one of the best loop hikes in Mount Rainier National Park, the trail through the alpine meadows of Spray and Seattle Parks blazes with a bounty of seasonal wildflowers. Throw in an ample serving of glassy tarns, a couple of wispy waterfalls, an optional side trip to Carbon Glacier and a forested stroll up Ipsut Creek, and you have a photographer’s dreamland.
        "
https://www.wta.org/go-hiking/hikes/granite-creek-road-trail,Granite Creek Trail to Granite Lakes,Snoqualmie Region -- North Bend Area,"8.8 miles, roundtrip",2270,3070.0,3.81,"
                      (21 votes)
                    ","['Mountain views', 'Wildlife', 'Waterfalls', 'Old growth', 'Dogs allowed on leash', 'Fall foliage', 'Rivers']","
            Granite Creek courses through the gorge between Mailbox Peak and Russian Butte. Ascend through the creek’s ravine, immersed in mountain rainforest, alongside whitewater rapids, waterfalls, wildflowers, and mushrooms, while you take in majestic views of the mountains of the Middle Fork valley. Seasonal treats include berries and fall colors.
        "
https://www.wta.org/go-hiking/hikes/bullitt-fireplace,Bullitt Fireplace Trail,Issaquah Alps -- Squak Mountain,"4.0 miles, roundtrip",1100,1830.0,2.50,"
                      (8 votes)
                    ","['Dogs allowed on leash', 'Old growth', 'Good for kids', 'Wildlife', 'Fall foliage']","
            Hike a two-mile forest trail on the north side of Squak Mountain to reach the site of a former cabin owned by the Bullitt family. Only the massive fireplace and the foundation remain today. Optionally, extend your hike to Central Peak, the highest point on Squak Mountain (no view,) and make it an interesting loop by returning via the Old Griz and East Side Trails.
        "
https://www.wta.org/go-hiking/hikes/annette-lake,Annette Lake,Snoqualmie Region -- Snoqualmie Pass,"7.5 miles, roundtrip",1800,3600.0,3.78,"
                      (156 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Waterfalls', 'Old growth', 'Lakes', 'Rivers']","
            Waterfalls, wildflowers, sheltering forests, mountain views and an alpine lake are offered on this well-maintained trail. At the lake, enjoy the sights and relax for a while. If you backpacked in, stay at the campsites for a sunrise and sunset on the lake.
        "
https://www.wta.org/go-hiking/hikes/flapjack-lakes,North Fork Skokomish River and Flapjack Lakes,Olympic Peninsula -- Hood Canal,"15.4 miles, roundtrip",3050,3850.0,4.00,"
                      (15 votes)
                    ","['Dogs not allowed', 'Lakes', 'Established campsites', 'Rivers']","
            Your choice: An easy all-day hike along a roaring wild waterway embraced by coniferous giants, or a very long all-day hike to a pair of subalpine lakes in the shadow of the jagged Sawtooth Ridge. Neither hike is particularly difficult, but both are long. Even so, expect company. The North Fork Skokomish River valley has been attracting legions of hikers ever since Lt. Joseph P. O’Neil and his boys passed this way shortly after Washington statehood.
        "
https://www.wta.org/go-hiking/hikes/mount-ellinor,Mount Ellinor,Olympic Peninsula -- Hood Canal,"6.2 miles, roundtrip",3300,5944.0,4.51,"
                      (86 votes)
                    ","['Wildflowers/Meadows', 'Ridges/passes', 'Wildlife', 'Mountain views', 'Old growth', 'Summits', 'Dogs allowed on leash', 'Fall foliage']","
            Mount Ellinor is the southern-most prominence on the eastern front of the Olympics. This makes its peak easy to point out to your friends when you say, ”I was up there.” Mount Ellinor also gives you two trailheads to choose from. The lower trailhead at 2,600 feet welcomes you to the ascent with an easy grade at the outset. The route from the upper trailhead at 3,500 feet starts out with a nearly immediate upward jolt. The trails merge well before the summit and continue upward at a character-building grade. 
        "
https://www.wta.org/go-hiking/hikes/maple-pass,Heather - Maple Pass Loop,North Cascades -- North Cascades Highway - Hwy 20,"7.2 miles, roundtrip",2000,6650.0,4.80,"
                      (82 votes)
                    ","['Wildflowers/Meadows', 'Ridges/passes', 'Wildlife', 'Mountain views', 'Old growth', 'Lakes', 'Fall foliage']","
            If ever there was a hike to satisfy all a hiker's desires, this one comes as close as any. A loop hike with many fabulous changing faces throughout the seasons, Heather-Maple Pass features ridgelines blanketed in wildflowers in summer, lakes ringed with golden larches in fall, and before the highway closes for the season, a dramatic place to experience early winter’s snows.
        "
https://www.wta.org/go-hiking/hikes/margarets-way,Margaret's Way,Issaquah Alps -- Squak Mountain,"6.5 miles, roundtrip",1500,1730.0,3.80,"
                      (41 votes)
                    ","['Mountain views', 'Old growth', 'Dogs allowed on leash', 'Fall foliage']","
            If nature excites you, there's plenty here to be excited about. Cool forest, trickling creeks in deep ravines, and a beautiful new trail built by WTA volunteers await you here.
        "
https://www.wta.org/go-hiking/hikes/reflection-lakes,Narada Falls to Reflection Lakes,Mount Rainier Area -- SW - Longmire/Paradise,"5.0 miles, roundtrip",1150,5400.0,3.36,"
                      (14 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs not allowed', 'Waterfalls', 'Old growth', 'Good for kids', 'Lakes', 'Rivers']","
            Hiking the trail between the Narada Falls viewpoint and Reflection Lakes is pleasant enough. But you can extend the route into a loop featuring an unobstructed view of the Tatoosh Range from a rocky bluff, and an up-close experience of the awe-inspiring whitewater cascades of the Paradise River.
        "
https://www.wta.org/go-hiking/hikes/skyline,Skyline Trail Loop,Mount Rainier Area -- SW - Longmire/Paradise,"5.5 miles, roundtrip",1450,6800.0,4.56,"
                      (50 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Waterfalls', 'Dogs not allowed', 'Rivers']","
            The Skyline Trail is the main route for hiking out of Paradise, Mount Rainier’s south side hub and most popular destination, providing visitors a unique opportunity to experience the breathtaking beauty of Washington’s grandest mountain. Even before the historic Paradise Inn was constructed in 1916, the Paradise valley has long been one of the state’s most beloved hiking destinations because of its southern exposure, giving it a longer season than its north side counterpart, Sunrise. In peak season (July and August) your trip along the Skyline Trail will be filled with views of cascading waterfalls, mighty glaciers and subalpine meadows brimming with colorful splashes of lupines, mountain heather, scarlet paintbrush, cascade asters and bistort.
        "
